ID_T_EQUIP_LOG,SITE,SYS_ID,TRACK_ID,STATUS,RMK,CYCLE_COUNT,ACTION,CYCLE_TIME,REG_DTM
31415E6E4F0FA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:55:31 AM
31415E6F4F47A6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:55:51 AM
31415E6F1396A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:55:55 AM
31415E6E4F1AA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:56:33 AM
31415E6D31F0A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:56:39 AM
31415E6F139DA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,102,IN,01:25,3/27/2025 9:56:56 AM
31415E6F139FA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:56:58 AM
31415E6E4F24A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:57:15 AM
31415E401E82A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 9:57:20 AM
31415E401E83A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 9:57:59 AM
31415E401E85A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:58:03 AM
31415E6D3200A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,103,OUT,01:24,3/27/2025 9:58:22 AM
31415E6F4F5AA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:58:23 AM
31415E6D3207A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 9:58:43 AM
31415E6E4F36A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 9:58:47 AM
31415E6F13B4A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 9:59:25 AM
31415E6F13B6A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 9:59:31 AM
31415E6F13BAA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,104,IN,01:25,3/27/2025 9:59:48 AM
31415E6F13BBA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 9:59:50 AM
31415E6E4F47A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 10:00:07 AM
31415E6F4F6BA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 10:00:12 AM
31415E6E4F50A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 10:00:52 AM
31415E401E9BA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 10:00:55 AM
31415E6F13C5A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,105,OUT,01:25,3/27/2025 10:01:15 AM
31415E6E4F52A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 10:01:15 AM
31415E401EA5A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 10:01:36 AM
31415E401EA6A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 10:01:39 AM
31415E6E4F5BA6B8E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 10:02:17 AM
31415E6F13D3A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 10:02:23 AM
31415E6D3225A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,106,IN,01:26,3/27/2025 10:02:41 AM
31415E6F4F7EA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 10:02:41 AM
31415E6D3228A6B6E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 10:02:59 AM
31415E401EB8A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 10:03:04 AM
31415E6E4F65A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-1,Conveyor,,,,3/27/2025 10:03:44 AM
31415E6E4F66A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 10:03:46 AM
31415E6E4F67A6B8E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,107,OUT,01:25,3/27/2025 10:04:06 AM
31415E6F13E4A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 10:04:08 AM
31415E401EC3A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 10:04:27 AM
31415E6D323BA6B6E0655EED8C8868D6,KY1,E0FCA01000,228-101,CarrierDetect-0,Conveyor,,,,3/27/2025 10:04:31 AM
31415E6F13EFA6B2E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-1,Conveyor,,,,3/27/2025 10:05:09 AM
31415E401EC6A6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-0,Transfer,,,,3/27/2025 10:05:15 AM
31415E6F13F4A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleIdle,Transfer,108,IN,01:24,3/27/2025 10:05:32 AM
31415E401ECAA6BAE0655EED8C8868D6,KY1,E0FCA01000,228-102,ShuttleActive,Transfer,,,,3/27/2025 10:05:33 AM
31415E6F13F6A6B2E0655EED8C8868D6,KY1,E0FCA01000,228-102,CarrierDetect-1,Transfer,,,,3/27/2025 10:05:51 AM
31415E6F4F9AA6B4E0655EED8C8868D6,KY1,E0FCA01000,228-011,CarrierDetect-0,Conveyor,,,,3/27/2025 10:05:57 AM
